九歌上郡,1室1厅,61.91平米,https://sh.lianjia.com/chengjiao/107100940504.html,2019.04.08,420,挂牌442万,成交周期94天,67841,低楼层(共11层),2006年建板楼,南 , 精装
大上海国际花园五区,2室2厅,94.43平米,https://sh.lianjia.com/chengjiao/107100659337.html,2019.04.08,500,挂牌505万,成交周期201天,52950,低楼层(共7层),1996年建板楼,南 北 , 简装
静安新城三区,2室1厅,70.79平米,https://sh.lianjia.com/chengjiao/107101193835.html,2019.04.08,402,挂牌415万,成交周期4天,56788,中楼层(共6层),1997年建板楼,南 , 简装
九歌茗园,2室2厅,95.07平米,https://sh.lianjia.com/chengjiao/107100974040.html,2019.04.07,660,挂牌687万,成交周期78天,69423,中楼层(共12层),2004年建板楼,南 , 精装
天安豪园,2室1厅,76.78平米,https://sh.lianjia.com/chengjiao/107101156895.html,2019.03.31,505,挂牌520万,成交周期7天,65773,高楼层(共13层),2014年建板楼,南 , 毛坯
静安新城十区,2室1厅,66.16平米,https://sh.lianjia.com/chengjiao/107101044717.html,2019.03.31,333,挂牌340万,成交周期36天,50333,低楼层(共6层),1997年建板楼,南 , 毛坯
静安新城四区,3室1厅,80.26平米,https://sh.lianjia.com/chengjiao/107101038242.html,2019.03.30,426,挂牌435万,成交周期37天,53078,高楼层(共6层),1997年建板楼,南 , 简装
大上海国际花园十六区,2室2厅,99.8平米,https://sh.lianjia.com/chengjiao/107100639103.html,2019.03.30,643,挂牌667万,成交周期199天,64429,中楼层(共12层),2008年建板楼,南 北 , 精装
静安新城四区,2室1厅,63.09平米,https://sh.lianjia.com/chengjiao/107101036866.html,2019.03.26,332,挂牌343万,成交周期34天,52624,中楼层(共7层),1997年建板楼,南 , 简装
静安新城三区,2室1厅,70.55平米,https://sh.lianjia.com/chengjiao/107101118214.html,2019.03.26,370,挂牌385万,成交周期12天,52446,高楼层(共6层),1997年建板楼,南 , 精装
九歌茗园,2室2厅,93.16平米,https://sh.lianjia.com/chengjiao/107100987029.html,2019.03.26,615,挂牌640万,成交周期61天,66016,中楼层(共13层),2004年建板楼,南 , 简装
静安花苑(二),2室2厅,89.2平米,https://sh.lianjia.com/chengjiao/107100586458.html,2019.03.25,537,挂牌560万,成交周期212天,60202,中楼层(共6层),2002年建板楼,南 , 精装
静安新城一区,2室1厅,60平米,https://sh.lianjia.com/chengjiao/107101133352.html,2019.03.25,263,挂牌275万,成交周期7天,43834,高楼层(共7层),1998年建板楼,南 , 简装
大上海国际花园八区,3室2厅,103.32平米,https://sh.lianjia.com/chengjiao/107101144970.html,2019.03.24,548,挂牌565万,成交周期3天,53040,低楼层(共7层),1994年建板楼,南 , 简装
大上海国际花园十二区,2室2厅,103.92平米,https://sh.lianjia.com/chengjiao/107100670279.html,2019.03.24,550,挂牌565万,成交周期181天,52926,高楼层(共6层),1996年建板楼,南 , 精装
红明一村,2室1厅,59.41平米,https://sh.lianjia.com/chengjiao/107100462975.html,2019.03.21,305,挂牌315万,成交周期251天,51339,低楼层(共6层),1994年建板楼,南 , 精装
静安新城四区,2室1厅,81.81平米,https://sh.lianjia.com/chengjiao/107101049037.html,2019.03.20,420,挂牌435万,成交周期25天,51339,低楼层(共6层),1998年建板楼,南 , 简装
静安新城五区,2室1厅,66平米,https://sh.lianjia.com/chengjiao/107101035856.html,2019.03.20,383,挂牌390万,成交周期28天,57955,高楼层(共7层),1997年建板楼,南 , 精装
大上海国际花园一区,2室2厅,88.12平米,https://sh.lianjia.com/chengjiao/107100273279.html,2019.03.18,470,挂牌480万,成交周期314天,53337,低楼层(共7层),1994年建板楼,南 , 简装
红明一村,2室1厅,60.63平米,https://sh.lianjia.com/chengjiao/107100387188.html,2019.03.18,277,挂牌295万,成交周期275天,45605,高楼层(共6层),1994年建板楼,南 , 简装
